"655","Flying J Travel Plaza","Spiceland","IN","I-70 Exit 123","$1.799","$1.999","$2.199","$2.999","$2.299 *","$2.799","12","B5"
"731","Mr. Fuel","Spiceland","IN","I- 70, Exit 123","$1.799","$1.999","$2.199","","$2.289 *","$2.699","10",""
"297","Pilot Travel Center","Terre Haute","IN","I-70 & IN 46, Exit 11","$1.859","$2.059","$2.259","","$2.339 *","$2.799","7","B5"
"36","Pilot Travel Center","Valparaiso","IN","US 30 & SR 49","$1.879","$2.079","$2.279","","$2.329 *","$2.799","4","B5"
"37","Pilot Travel Center","Whiteland","IN","I-65, Exit 95","$1.879","$2.079","$2.279","","$2.349 *","$2.799","11","B5"
"656","Flying J Travel Plaza","Whiteland","IN","I-65,Whiteland Rd, Exit95","$1.879","$2.079","$2.279","$2.999","$2.349 *","$2.799","12","B5"
"920","Pilot Travel Center","Colby","KS","I-70, Exit 54","$1.779","$1.979","$2.179","","$2.199","$2.799","8",""
"657","Flying J Travel Plaza","Dodge City","KS","Hwy 400 & Hwy 283","$1.599","$1.799","$1.999","","$2.259","$2.799","4",""
"658","Flying J Travel Plaza","Emporia","KS","I-35 & US 50 Exit 127","$1.739","$1.939","$2.139","$2.699","$2.199","$2.799","8",""
"524","Pilot Travel Center","Kansas City","KS","I-635, Exit 3","","","","","$2.039","$2.799","8","B10"
"659","Flying J Travel Plaza","Salina","KS","I-70 Exit 253","$1.759","$1.959","$2.159","$2.699","$2.199","$2.799","8",""
"903","Pilot Travel Center","Salina","KS","I-70, Exit 252","$1.759","","$2.159","","$2.199","$2.799","12",""
"660","Flying J Travel Plaza","Catlettsburg","KY","I-64 SR 180 Exit 185","$1.859","$2.059","$2.259","$2.999","$2.359","$2.799","8",""
"231","Pilot Travel Center","Corbin","KY","I-75 & US 25E, Exit 29","$1.739","$1.939","$2.139","","$2.359","$2.799","8"," "
"438","Pilot Travel Center","Franklin","KY","I-65, Exit 6","$1.799","$1.999","$2.199","","$2.359","$2.799","10","B5"
"46","Pilot Travel Center","Franklin","KY","I-65, Exit 6","$1.799","$1.999","$2.199","","$2.359","$2.799","8","B5"
"661","Flying J Travel Plaza","Franklin","KY","I-65 USHwy 31W Exit 2","$1.799","$1.999","$2.199","$2.999","$2.359","$2.799","12","B5"
"47","Pilot Travel Center","Georgetown","KY","I-75, Exit 129","$1.759","$1.959","$2.159","","$2.359","$2.799","8",""
"353","Pilot Travel Center","Georgetown","KY","I-75, Exit 129","$1.759","$1.959","$2.159","","$2.359","$2.799","12",""
"48","Pilot Travel Center","Glendale","KY","I-65, Exit 86","$1.899","$2.099","$2.299","","$2.359","$2.799","11","B5"
"351","Pilot Travel Center","Grayson","KY","I-64, Exit 172","","","","","$2.359","$2.799","7",""
"890","Pilot Travel Center","Kuttawa","KY","I-24, Exit 40 & US Hwy 62","","","","","$2.359","$2.799","6"," "
"399","Pilot Travel Center","Lebanon Junction","KY","I-65, Exit 105","$1.899","$2.099","$2.299","","$2.359","$2.799","8",""
"156","Pilot Travel Center","Madisonville","KY","Hwy 813, Exit 37","$1.839","$2.039","$2.239","","$2.359","$2.799","8",""
"240","Pilot Travel Center","Middlesboro","KY","Hwy 25, Route 2","$1.689","$1.889","$2.089","","$2.359","$2.899","4"," "
"41","Pilot Travel Center","Mount Sterling","KY","I-64, Exit 113","$1.739","$1.939","$2.139","","$2.359","$2.799","8"," "
"439","Pilot Travel Center","Oak Grove","KY","I-24, Exit 86","$1.759","$1.959","$2.159","","$2.359","$2.799","10","B5"
"49","Pilot Travel Center","Oak Grove","KY","I-24, Exit 89","$1.759","$1.959","$2.159","","$2.359","$2.799","11","B5"
"662","Flying J Travel Plaza","Oak Grove","KY","I-24 Exit 86","$1.759","$1.959","$2.159","$2.899","$2.359","$2.799","8","B5"
"358","Pilot Travel Center","Paducah","KY","I-24 & KY 305, Exit 3","$1.859","$2.059","$2.259","","$2.359","$2.799","8"," "
"440","Pilot Travel Center","Pendleton","KY","I-71, Exit 28","$1.899","$2.099","$2.299","","$2.359","$2.799","7",""
"356","Pilot Travel Center","Shepherdsville","KY","I-65, Exit 121 Brooks Rd","$1.959","$2.159","$2.359","","$2.359","$2.799","11",""
"354","Pilot Travel Center","Simpsonville","KY","I-64, Exit 28 Veechdale Rd","$1.899","$2.099","$2.299","","$2.359","$2.799","7",""
"392","Pilot Travel Center","Sonora","KY","I-65, Exit 81","$1.899","$2.099","$2.299","","$2.359","$2.799","6","B5"
"50","Pilot Travel Center","Sulphur","KY","I-71, Exit 28","$1.899","$2.099","$2.299","","$2.359","$2.799","11",""
"663","Flying J Travel Plaza","Waddy","KY","I-64 & HWY 395 Exit 43","$1.899","$2.099","$2.299","$2.599","$2.359","$2.799","8",""
"664","Flying J Travel Plaza","Walton","KY","I-75 Exit 171","$1.779","$1.979","$2.179","$2.799","$2.359","$2.799","12"," "
"278","Pilot Travel Center","Walton","KY","I-75/71/KY 338, Exit 175","$1.769","$1.969","$2.169","","$2.359","$2.799","7",""
"321","Pilot Travel Center","Walton","KY","I-75/71/KY 338, Exit 175","$1.769","$1.969","$2.169","","$2.359","$2.799","6",""
"437","Pilot Travel Center","Williamsburg","KY","I-75, Exit 11","$1.739","$1.939","$2.139","","$2.359","$2.799","7"," "
"274","Pilot Travel Center","Breaux Bridge","LA","I-10, Exit 109","$1.629","$1.829","$2.029","","$2.259","$2.799","7","B5"
"79","Pilot Travel Center","Denham Springs","LA","I-12, Exit 10","$1.689","$1.889","$2.089","","$2.259","$2.799","5","B5"
"665","Flying J Travel Plaza","Greenwood","LA","I-20 Exit 3","$1.739","$1.939","$2.139","$2.999","$2.259","$2.799","12",""
"300","Pilot Travel Center","Hammond","LA","I-12/55/US 51, Exit 40","$1.619","$1.819","$2.019","","$2.259","$2.799","7","B5"
"199","Pilot Travel Center","Haughton","LA","I-20 & Hwy 157, Exit 33","$1.699","$1.899","$2.099","","$2.259","$2.799","7",""
"82","Pilot Travel Center","LaPlace","LA","I-10/55, Exit 209","$1.719","$1.919","$2.119","","$2.259","$2.799","10","B5"
"335","Pilot Travel Center","Rayville","LA","I-20 & LA 137, Exit 138","$1.739","$1.939","$2.139","","$2.259","$2.799","7",""
"428","Pilot Travel Center","West Monroe","LA","I-20, Exit 112","$1.669","$1.869","$2.069","","$2.259","$2.799","9",""
"222","Pilot Travel Center","Sturbridge","MA","I-84, Exit 1","","","","","$2.559","$2.999","6",""
"875","Flying J Travel Plaza","Elkton","MD","I-95, Exit 109A","$1.999","$2.199","$2.399","","$2.799","$2.899","16",""
"408","Pilot Travel Center","Grantsville","MD","I-68, Exit 22","$2.059","","$2.459","","$2.299","$2.899","7",""
"150","Pilot Travel Center","Hagerstown","MD","I-70 &  US 63","$2.059","","$2.459","","$2.399","$2.899","7",""
"179","Pilot Travel Center","Hagerstown","MD","I-81, Exit 5B","$2.059","","$2.459","","$2.399","$2.899","9",""
"784","Flying J Travel Plaza","Northeast","MD","I-95, Exit 100","$1.999","$2.199","$2.399","$3.299","$2.799","$2.899","12",""
"290","Pilot Travel Center","Perryville","MD","I-95 & MD 222, Exit 93","$2.059","$2.259","$2.459","","$2.799","","",""
"17","Pilot Travel Center","Battle Creek","MI","I-94, Exit 104","$1.849","$2.049","$2.249","","$2.339","$2.799","7"," "
"666","Pilot Travel Center","Benton Harbor","MI","I-94 Exit 30","$1.899","$2.099","$2.299","$3.199","$2.339","$2.799","10","B5"
"21","Pilot Travel Center","Dexter","MI","I-94, Exit 167","$1.839","$2.039","$2.239","","$2.339","$2.799","6"," "
"296","Pilot Travel Center","Dexter","MI","I-94, Exit 167","$1.839","$2.039","$2.239","","$2.339","$2.799","7"," "
"667","Flying J Travel Plaza","Grand Ledge","MI","I-96 & Exit 90/I-69 & Exit 81","$1.859","$2.059","$2.259","$3.199","$2.359","$2.799","8"," "
"1021","Pilot Travel Center","Holland","MI","I-196 & Route 40, Exit 49","$1.859","$2.059","$2.259","","$2.359","$2.799","",""
"23","Pilot Travel Center","Ionia","MI","I-96, Exit 67","$1.859","$2.059","$2.259","","$2.359","$2.799","6"," "
"284","Pilot Travel Center","Monroe","MI","I-75, Exit 18","$1.799","$1.999","$2.199","","$2.339","$2.799","8","B5"
"24","Pilot Travel Center","Monroe","MI","I-75, Exit 15","$1.799","$1.999","$2.199","","$2.339","$2.799","6","B5"
"26","Pilot Travel Center","Ottawa Lake","MI","US 23, Exit 5","$1.799","$1.999","$2.199","","$2.399","$2.799","11","B5"
"668","Flying J Travel Plaza","Saginaw","MI","I-75 & Washington St. Exit 151","$1.879","$2.079","$2.279","$2.999","$2.139","$2.799","5","B5"
"596","Pilot Travel Center","Smiths Creek","MI","I-69, Exit 196","$1.859","$2.059","$2.259","","$2.359","$2.799","8","B5"
"895","Flying J Travel Plaza","Woodhaven","MI","I-75, Exit 32A","$1.839","$2.039","$2.239","","$2.339","$2.799","7",""
"590","Pilot Travel Center","Alexandria","MN","I-94, Exit 100","$1.899","$2.099","$2.299","","$2.359","$2.899","6","B5"
"581","Pilot Travel Center","Inver Grove Heights","MN","Hwy 52/55","$1.859","$2.059","$2.259","","$2.399","$2.899","5","B5"
"576","Flying J Travel Plaza","Northfield","MN","I-35, Exit 69","$1.899","$2.099","$2.299","","$2.299","$2.799","7","B5"
"134","Pilot Travel Center","St. Cloud","MN","I-94, Exit 171 (CR 75)","$1.959","$2.159","$2.359","","$2.299","$2.899","7","B5"
"44","Pilot Travel Center","Boonville","MO","I-70, Exit 101","$1.699","$1.899","$2.099","","$1.939","$2.799","10"," "
"571","Flying J Travel Plaza","Charleston","MO","I-57, Exit 12","$1.799","$1.999","$2.199","","$2.199","$2.799","9"," "
"385","Pilot Travel Center","Collins","MO","US 54 & Hwy 13 South","$1.659","$1.859","$2.059","","$2.099","$2.799","8","B10"
"533","Pilot Travel Center - Road Ranger","Fenton","MO","I-44, Exit 275","","","","","$2.199","$2.799","6"," "
"715","Mr. Fuel","Foristell","MO","I-70, Exit 203","$1.879","$2.079","$2.279","","$1.919","$2.599","7",""
"442","Pilot Travel Center","Hayti","MO","I-55, Exit 19","$1.799","$1.999","$2.199","","$2.199","$2.799","9"," "
"443","Pilot Travel Center","Higginsville","MO","I-70, Exit 49","$1.659","$1.859","$2.059","","$1.999","$2.799","9"," "
"317","Pilot Travel Center","Joplin","MO","I-44 & MO 43S, Exit 4","$1.649","$1.849","$2.049","","$2.059","$2.799","6","B10"
"669","Flying J Travel Plaza","Joplin","MO","I-44 U.S. 71 Exit 11A","$1.649","$1.849","$2.049","$2.699","$2.059","$2.799","13","B10"
"768","Flying J Travel Plaza","Kansas City","MO","I-435 Front Street","$1.699","$1.899","$2.099","$3.099","$2.039","$2.799","7","B10"
"252","Pilot Travel Center","Kearney","MO","I-35, Exit 26","$1.679","$1.879","$2.079","","$2.039","$2.799","9"," "
"301","Pilot Travel Center","Marston","MO","I-55, Exit 40","$1.799","$1.999","$2.199","","$2.199","$2.799","7"," "
"671","Flying J Travel Plaza","Matthews","MO","I-55 Exit 58","$1.799","$1.999","$2.199","$2.799","$2.199","$2.799","12"," "
"167","Pilot Travel Center","Nevada","MO","I-49/US 71, Exit 101","$1.689","$1.889","$2.089","","$2.099","$2.799","9","B10"
"208","Pilot Travel Center","Pacific","MO","I-44, Exit 257 (West), Exit 256 (East)","$1.859","$2.059","$2.259","","$2.199","$2.799","9","B12"
"672","Flying J Travel Plaza","Peculiar","MO","US Hwy 71 Exit J","$1.699","$1.899","$2.099","$3.299","$2.099","$2.799","8","B10"
"718","Mr. Fuel","Pevely","MO","I-55, Exit 180","$1.859","$2.059","$2.259","","$1.919","$2.499","5",""
"547","Pilot Travel Center - Road Ranger","St. Robert","MO","I-44, Exit 163","","","","","$2.199","$2.799","8","B5"
"673","Flying J Travel Plaza","Sullivan","MO","I-44/Hwy. 185 Exit 226","$1.839","$2.039","$2.239","$2.999","$2.199","$2.799","12","B10"
"717","Mr. Fuel","Villa Ridge","MO","I-44, Exit 251","$1.839","$2.039","$2.239","","$2.189","$2.599","7",""
"674","Flying J Travel Plaza","Warrenton","MO","I-70 Exit 188","$1.879","$2.079","$2.279","$2.999","$1.939","$2.799","12","B10"
"675","Flying J Travel Plaza","Wayland","MO","Hwy 136 & Hwy 61","$1.799","$1.999","$2.199","$3.099","$2.299","$2.799","5"," "
"676","Flying J Travel Plaza","Gulfport","MS","I-10 Exit 31","$1.629","$1.829","$2.029","$2.999","$2.199","$2.799","12","B5"
"77","Pilot Travel Center","Jackson","MS","I-55/20, Exit 45","$1.699","$1.899","$2.099","","$2.259","$2.799","10",""
"388","Pilot Travel Center","Meridian","MS","I-59, Exit 151","$1.699","$1.899","$2.099","","$2.259","$2.799","8"," "
"586","Pilot Travel Center","Moss Point","MS","I-10, Exit 69","$1.669","$1.869","$2.069","$2.999","$2.199","$2.799","10","B5"
"174","Pilot Travel Center","New Albany","MS","US 78, Exit 64","$1.659","$1.859","$2.059","","$2.199","$2.799","7"," "
"677","Flying J Travel Plaza","Olive Branch","MS","HWY 78 and Bethel Road","$1.699","$1.899","$2.099","$2.999","$2.199","$2.799","7"," "
"678","Flying J Travel Plaza","Pearl","MS","I-20/I-55 Exit 47","$1.699","$1.899","$2.099","$3.099","$2.259","$2.799","12",""
"519","Pilot Travel Center","Senatobia","MS","I-55, Exit 265","","","","","$2.259","$2.799",""," "
"261","Pilot Travel Center","Winona","MS","I-55 & Hwy 82","$1.799","$1.999","$2.199","","$2.259","$2.799","7"," "
"968","Flying J Travel Plaza","Belgrade","MT","I-90 Exit 298","$2.109","$2.309","$2.469","$3.609","$2.299","$2.799","",""
"1013","Pilot Travel Center - Town Pump","Belgrade","MT","I-90, Exit 298","$2.149","$2.34","$2.499","$2.799","$2.289","$2.799","8",""
"923","Flying J Travel Plaza - Town Pump","Billings","MT","I-90 Exit 455","$2.149","$2.239","$2.499","$2.799","$2.289","$2.799","9",""
"915","Pilot Travel Center - Town Pump","Billings","MT","I-90, Exit 455","$2.149","$2.239","$2.499","","$2.289","$2.799","10",""
"924","Flying J Travel Plaza - Town Pump","Butte","MT","I-15 Exit 122 & I-90 MM220","$2.129","$2.329","$2.479","$2.799","$2.289","$2.799","8",""
"922","Pilot Travel Center - Town Pump","Columbia Falls","MT","US 2 & Hwy 40","$2.159","$2.359","$2.509","","$2.329","$2.799","1",""
"906","Pilot Travel Center - Town Pump","Columbus","MT","I-90, Exit 408","$2.149","$2.349","$2.749","","$2.289","$2.799","4",""
"917","Pilot Travel Center - Town Pump","Great Falls","MT","I-15, Exit 277 31st Street","$2.129","$2.329","$2.479","","$2.289","$2.799","6",""
"925","Flying J Travel Plaza - Town Pump","Great Falls","MT","I-15 & 31st Street, Exit 277","$2.119","$2.319","$2.719","$2.799","$2.289","$2.799","5",""
"964","Flying J Travel Plaza","Hardin","MT","I-90 Exit 495","$2.209","$2.409","$2.599","$3.609","$2.299","$2.799","",""
"916","Pilot Travel Center - Town Pump","Lolo","MT","US 12 & US 93","$2.149","$2.349","$2.499","","$2.289","$2.799","1",""
"907","Pilot Travel Center - Town Pump","Miles City","MT","I-94, Exit 138","$2.169","$2.369","$2.519","","$2.299","$2.799","7",""
"905","Pilot Travel Center - Town Pump","Milltown","MT","I-90, Exit 109","$2.149","$2.349","$2.499","","$2.289","$2.799","9",""
"914","Pilot Travel Center - Bosselman","Missoula","MT","I-90, Exit 96","$2.139","$2.339","$2.489","$2.799","$2.289","$2.799","9",""
"908","Pilot Travel Center - Town Pump","Rocker","MT","I-90, Exit 122","$2.139","$2.339","$2.489","$2.799","$2.289","$2.799","9",""
"909","Pilot Travel Center - Town Pump","Shelby","MT","I-15, Exit 363","$2.169","$2.369","$2.519","","$2.289","$2.799","10",""
"1015","Flying J Travel Plaza - Town Pump","Sidney","MT","Hwy 200","$2.169","$2.369","$2.519","","$2.299","$2.799","8",""
"911","Pilot Travel Center - Town Pump","Superior","MT","I-90, Exit 47","$2.149","$2.349","$2.749","","$2.269","$2.799","3",""
"910","Pilot Travel Center - Town Pump","Three Forks","MT","I-90 & US 287","$2.139","$2.339","$2.489","","$2.289","$2.799","7",""
"275","Pilot Travel Center","Charlotte","NC","I-85/77, Exit 39","$1.919","$2.119","$2.319","","$2.459","$2.799","7",""
"885","Pilot Travel Center","Dunn","NC","I-95, Exit 71","","","","","$2.259","$2.799","",""
"900","Pilot Travel Center","Dunn","NC","I-95, Exit 75","","","","","$2.259","$2.799","12",""
"682","Flying J Travel Plaza","Graham","NC","I-85 & I-40 Exit 150","$1.859","$2.059","$2.259","$2.899","$2.199","$2.799","12",""
"56","Pilot Travel Center","Kannapolis","NC","I-85, Exit 63","$1.899","$2.099","$2.299","","$2.169","$2.799","7",""
"683","Flying J Travel Plaza","Kenly","NC","I-95 & Exit 106","$1.899","$2.099","$2.299","$2.799","$2.259","$2.799","8",""
"57","Pilot Travel Center","Mebane","NC","I-40/85, Exit 152","$1.859","$2.059","$2.259","","$2.199","$2.799","10",""
"549","Flying J Travel Plaza","Mount Airy","NC","I-77, Exit 100","","","","","$2.499","$2.799","10",""
"58","Pilot Travel Center","Pleasant Hill","NC","I-95, Exit 180","$1.869","$2.069","$2.269","","$2.299","$2.799","6","B5"
"393","Pilot Travel Center","Waynesville","NC","I-40 & NC 209, Exit 24","$1.939","$2.139","$2.339","","$2.359","$2.799","6","B5"
"684","Flying J Travel Plaza","Beach","ND","I-94 & Hwy 16","$2.139","$2.339","$2.539","$2.499","$2.279","$2.799","5",""
"685","Flying J Travel Plaza","Fargo","ND","I-29 Exit 62","$1.799","$1.999","$2.199","$3.099","$2.299","$2.799","9"," "
"489","Flying J Travel Plaza","Grand Forks","ND","I-29, Exit 138","$1.959","$2.159","$2.359","$3.099","$2.299","$2.799","7"," "
"511","Flying J Travel Plaza","Mandan","ND","I-94, Exit 147","","","","","$2.279","$2.799","",""
"550","Flying J Travel Plaza","Minot","ND","Hwy 2 & 52, Exit 83","$1.999","$2.199","$2.399","$2.799","$2.299","$2.799","7",""
"589","Pilot Travel Center","Williston","ND","NE Side Hwy 2 @ 85 and Hwy 2","$2.099","$2.299","$2.499","$2.799","$2.359","$2.799","8",""
"904","Flying J Travel Plaza","Big Springs","NE","I-80, Exit 107","$1.999","$2.199","$2.399","$3.299","$2.259","$2.799","10",""
"901","Pilot Travel Center","Elm Creek","NE","I-80 & US 183, Exit 257","$1.839","$2.039","","","$2.259","$2.799","6"," "
"902","Pilot Travel Center - Bosselman","Grand Island","NE","I-80 & US 281, Exit 312","$1.859","$2.159","$2.459","$3.299","$2.259","$2.799","15",""
"686","Flying J Travel Plaza","Gretna","NE","I-80 Exit 432","$1.859","$2.059","$2.259","$2.999","$2.259","$2.799","11","B5"
"687","Flying J Travel Plaza","North Platte","NE","I-80 Exit 179","$1.959","$2.159","$2.359","$3.299","$2.259","$2.799","10","B10"
"912","Pilot Travel Center","Wood River","NE","I-80, Exit 300","$1.799","$1.999","","","$2.259","$2.799","7"," "
"896","Pilot Travel Center","Bow","NH","I-93, EXIT 11/12C","","","","","$2.499","","",""
"280","Pilot Travel Center","Bloomsbury","NJ","I-78 & NJ 173, Exit 7","$1.899","$2.119","$2.339","","$2.559","$2.899","7",""
"253","Pilot Travel Center","Carneys Point","NJ","I-295, Exit 2B NJT","$1.799","$2.019","$2.239","","$2.259","$2.799","7",""
"688","Flying J Travel Plaza","Carneys Point","NJ","I-295 Exit 2C","$1.799","$2.019","$2.239","$2.799","$2.259","$2.799","12",""
"190","Pilot Travel Center","Hampton","NJ","I-78, Exit 12 Westbound","$1.899","$2.119","$2.339","","$2.559","","",""
"210","Pilot Travel Center","Mahwah","NJ","230 Route 17 South","$1.859","$2.079","$2.299","","$2.499","$2.999","6",""
"880","Pilot Travel Center","Montague","NJ","I-84, Exit 1","","","","","$2.299","$2.899","",""
"891","Pilot Travel Center","Roxbury","NJ","I-80 Exit 27B/Exit 27 A&B","","","","","$2.399","","",""
"689","Flying J Travel Plaza","Albuquerque","NM","I-40 Exit 153","$1.739","$1.939","$2.139","","$2.399","$2.799","12"," "
"8601","Pilot Thomas Cardlock","Artesia","NM","Hwy 285 & Hwy 82","$1.899","","","","$2.559","","",""
"490","Pilot Fuel Center","Carlsbad","NM","Hwy 285","$1.839","","","","$2.459","$2.899","7",""
"8605","Pilot Thomas Cardlock","Eunice","NM","","$1.959","","","","$2.559","","",""
"8604","Pilot Thomas Cardlock","Hobbs","NM","W Broadway Street & W Broadway Pl","$1.859","","","","$2.559","","",""
"8658","Pilot Thomas Cardlock","Hobbs","NM","Hwy 18 & NW Country Road","$1.859","","","","$2.559","","",""
"557","Pilot Travel Center","Hobbs","NM","Hwy 180/62","$1.769","$1.969","$2.169","","$2.459","$2.899","6",""
"305","Pilot Travel Center","Jamestown","NM","I-40, Exit 39","$1.899","$2.099","$2.299","","$2.399","$2.799","11",""
"266","Pilot Travel Center","Las Cruces","NM","I-10 & NM 292, Exit 139","$1.779","$1.979","$2.179","","$2.399","$2.799","6",""
"163","Pilot Travel Center","Lordsburg","NM","I-10, Exit 24","$1.859","$2.059","$2.259","","$2.439","$2.799","8",""
"690","Flying J Travel Plaza","Lordsburg","NM","I-10 Exit 24","$1.859","$2.059","$2.259","$2.899","$2.439","$2.799","12",""
"475","Pilot Travel Center","Moriarty","NM","Hwy 41 and I-40","$1.739","$1.939","$2.139","","$2.399","$2.799","9"," "
"691","Flying J Travel Plaza","Tucumcari","NM","I-40 & Exit 333","$1.899","$2.099","$2.299","$2.499","$2.399","$2.799","8","B5"
"966","Flying J Travel Plaza","Battle Mountain","NV","I-80 Exit 231","$2.499","$2.569","$2.729","$3.899","$2.559","$2.899","",""
"387","Pilot Travel Center","Carlin","NV","I-80 & NV 278, Exit 280","$2.459","$2.659","$2.859","","$2.559","$2.799","5",""
"340","Pilot Travel Center","Fernley","NV","I-80 & US 95, Exit 46","$2.039","$2.239","$2.439","","$2.559","$2.799","8",""
"1005","Flying J Travel Plaza","Fernley","NV","I-80, Exit 48","$2.039","$2.239","$2.439","$3.199","$2.559","$2.799","8",""
"341","Pilot Travel Center","North Las Vegas","NV","I-15, Exit 48","$2.299","$2.499","$2.699","","$2.559","$2.799","7","B20"
"513","Flying J Travel Plaza","Primm","NV","I-15, Exit 1","","","","","$2.599","$2.799","10","B20"
"692","Flying J Travel Plaza","Wells","NV","I-80 & HWY 93, Exit 352 (South)","$2.259","$2.459","$2.659","$2.999","$2.559","$2.799","10",""
"147","Pilot Travel Center","West Wendover","NV","I-80 Peppermill Casino","$2.159","$2.359","$2.559","$2.799","$2.559","$2.799","7",""
"770","Flying J Travel Plaza","Winnemucca","NV","I-80 Exit 176","$2.179","$2.379","$2.579","$2.799","$2.559","$2.799","10",""
"485","Pilot Travel Center","Winnemucca","NV","I-80 & W. Interchange","$2.179","$2.379","$2.579","","$2.559","$2.799","7",""
"322","Pilot Travel Center","Bath","NY","I-86, Exit 37","$2.259","$2.459","$2.659","","$2.759","$2.899","7",""
"146","Pilot Travel Center","Castleton - On - Hudson","NY","I-90, Exit 12","$2.159","$2.359","$2.559","","$2.759","$2.899","7",""
"380","Pilot Travel Center","Liverpool","NY","I-81/90, Exit 25","$2.099","$2.299","$2.499","","$2.759","$2.899","8",""
"394","Pilot Travel Center","Newburgh","NY","I-84, Exit 6","$2.159","$2.359","$2.559","","$2.759","$2.899","11",""
"693","Flying J Travel Plaza","Pembroke","NY","I-90 Exit 48A","$2.099","$2.299","$2.499","$2.999","$2.759","$2.899","8",""
"494","Pilot Travel Center","Rotterdam","NY","I-88. Exit 25","$2.139","$2.339","$2.539","","$2.759","$2.899","5",""
"694","Flying J Travel Plaza","Austinburg","OH","I-90 & State Rd 45, Exit 223","$1.759","$1.959","$2.159","$2.999","$2.459","$2.799","12",""
"2","Pilot Travel Center","Austinburg","OH","I-90, Exit 223","$1.759","$1.959","$2.159","","$2.459","$2.799","8",""
"3","Pilot Travel Center","Austintown","OH","I-80, Exit 223","$1.739","$1.939","$2.139","","$2.359","$2.799","13",""
"4","Pilot Travel Center","Avon","OH","I-90, Exit 151","$1.799","$1.999","$2.199","","$2.459","$2.799","6",""
"457","Pilot Travel Center","Beaver Dam","OH","I-75, Exit 135","$1.859","$2.059","$2.259","","$2.459","$2.799","9"," "
"695","Flying J Travel Plaza","Beaverdam","OH","I-75 Exit 135","$1.859","$2.059","$2.259","$2.499","$2.459","$2.799","12"," "
"449","Pilot Travel Center","Belmont","OH","I-70, Exit 208","$1.759","$1.959","$2.159","","$2.459","$2.799","8",""
"696","Flying J Travel Plaza","Berkshire","OH","I-71 Exit 131","$1.859","$2.059","$2.259","$2.999","$2.459","$2.799","12",""
"287","Pilot Travel Center","Burbank","OH","I-71 & OH 83, Exit 204","$1.859","$2.059","$2.259","","$2.459","$2.799","8",""
"309","Pilot Travel Center","Caldwell","OH","I-77, Exit 25","$1.879","$2.079","$2.279","","$2.459","$2.799","5",""
"6","Pilot Travel Center","Cambridge","OH","I-70, Exit 178","$1.789","$1.989","$2.189","","$2.459","$2.799","5",""
"469","Pilot Travel Center","Canton","OH","I-77, Exit 101","$1.879","$2.079","$2.279","","$2.459","$2.799","8",""
"597","Pilot Travel Center","Chillicothe","OH","Hwy 50","$1.839","$2.039","$2.239","","$2.179","$2.799","7",""
"8","Pilot Travel Center","Circleville","OH","US 23 Pittsburg Rd","$1.859","$2.059","$2.259","","$2.179","$2.799","5",""
"213","Pilot Travel Center","Columbus","OH","I-70, Exit 94 Wilson Rd","$1.879","$2.079","$2.279","","$2.459","$2.799","8",""
"286","Pilot Travel Center","Eaton","OH","I-70 & OH 127, Exit 10","$1.859","$2.059","$2.259","","$2.459","$2.799","7",""
"360","Pilot Travel Center","Findlay","OH","I-75 & OH 613, Exit 164","$1.899","$2.099","$2.299","","$2.459","$2.799","7"," "
"9","Pilot Travel Center","Franklin","OH","I-75, Exit 36","$1.839","$2.039","$2.239","","$2.459","$2.799","11",""
"281","Pilot Travel Center","Girard","OH","I-80, Exit 226","$1.699","$1.899","$2.099","","$2.359","$2.799","9",""
"732","Mr. Fuel","Girard","OH","I-80, Exit 226","$1.699","$1.899","$2.099","","$2.349","$2.699","14",""
"285","Pilot Travel Center","Hebron","OH","I-70 & OH 37, Exit 126","$1.879","$2.079","$2.279","","$2.459","$2.799","9",""
"697","Flying J Travel Plaza","Hubbard","OH","I-80 & Hwy 62, Exit 234B (Eastbound)","$1.699","$1.899","$2.099","$2.999","$2.359","$2.799","12",""
"698","Flying J Travel Plaza","Jeffersonville","OH","I-71 Exit 69","$1.879","$2.079","$2.279","$3.099","$2.459","$2.799","8",""
"700","Flying J Travel Plaza","Lake Township","OH","I-280 Exit 1B","$1.619","$1.819","$2.019","$2.999","$2.459","$2.799","12"," "
"454","Pilot Travel Center","London","OH","I-70, Exit 79","$1.879","$2.079","$2.279","","$2.459","$2.799","9",""
"455","Pilot Travel Center","Marengo","OH","I-71, Exit 140","$1.859","$2.059","$2.259","","$2.459","$2.799","7",""
"699","Flying J Travel Plaza","Millersport","OH","I-70 St Rd 158 Exit 122","$1.879","$2.079","$2.279","$2.999","$2.459","$2.799","12",""
"303","Pilot Travel Center","Napoleon","OH","Route 24","$1.819","$2.019","$2.219","","$2.139","$2.799","7","B5"
"11","Pilot Travel Center","North Lima","OH","I-76, Exit 232","$1.799","$1.999","$2.199","","$2.399","$2.799","6",""
"12","Pilot Travel Center","Perrysburg","OH","I-80/90, Exit 71","$1.619","$1.819","$2.019","","$2.459","$2.799","8","B5"
"130","Pilot Travel Center","Richfield","OH","I-77, Exit 146 / I-80, Exit 173","$1.899","$2.099","$2.299","","$2.459","$2.799","7",""
"13","Pilot Travel Center","Seville","OH","I-71, Exit 209","$1.859","$2.059","$2.259","","$2.459","$2.799","12",""
